X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23
80000;1;2;1;27;0;0;0;0;2;0;58777;60201;61633;69160;26000;25000;3000;3000;9160;0;0;0
50000;1;2;1;26;0;0;0;0;0;0;38189;28440;23228;21482;18029;18705;3000;1436;1162;2184;871;500
20000;1;2;2;21;0;0;0;0;0;0;18671;18497;19633;18347;9347;0;1614;1750;1000;1000;0;0
60000;1;1;2;23;0;0;0;0;0;0;31348;50778;53407;19443;16597;18423;20109;5000;2000;1000;2000;1000
20000;1;3;2;23;0;0;0;0;0;0;19812;20388;19145;20124;20127;20150;1300;1330;1309;702;719;1000
20000;1;2;2;22;2;3;2;2;2;0;15662;16004;17046;16676;16704;16984;900;1600;200;600;700;2100
50000;1;2;2;24;1;2;0;0;-1;-1;5784;3392;2182;0;2092;-2272;0;1000;0;2092;0;0
20000;1;2;2;23;0;0;0;0;0;0;20432;16941;18066;19259;20071;19800;1280;1405;1598;1410;1021;0
30000;1;2;2;23;0;0;2;2;0;0;14404;32852;17113;4818;4818;0;3196;2000;0;0;0;0
50000;1;2;2;24;0;0;0;0;0;0;46521;47597;48799;41286;16764;16960;2150;2352;1239;717;585;589
110000;1;2;2;26;0;-1;-1;2;0;0;60808;196;3290;3089;3601;3396;196;3290;0;563;296;200
240000;1;1;2;26;-1;-1;-2;-1;-1;-1;5010;1188;3513;11380;1777;190;1188;3513;11794;1785;190;0
130000;1;2;2;27;0;0;0;-1;0;0;7100;4007;4900;1235;3946;2817;1100;1000;1235;3011;1008;966
110000;1;1;2;28;0;0;0;0;0;0;107800;105820;104780;98139;72176;74011;4000;4000;4100;3000;3000;3000
200000;1;4;2;28;-1;-1;-1;-1;-1;0;1707;1106;2628;7502;38584;16990;1109;2807;26316;50108;85;1746
150000;1;2;1;29;0;0;-2;-2;-2;-2;14075;0;0;0;0;0;0;0;0;0;0;0
50000;1;2;1;29;1;2;0;0;0;2;23451;22781;24108;25203;26681;26117;0;2000;1800;2200;0;2250
10000;1;2;2;23;0;0;0;0;0;0;4304;5324;6509;7313;6469;6988;1100;1279;1083;500;1000;1000
50000;1;2;2;22;2;2;2;0;0;0;45614;50781;45429;28927;19896;19475;5991;41;1617;816;1003;1004
300000;1;2;1;29;0;0;0;0;0;-2;8857;8102;12214;27299;0;0;3000;5000;21312;0;0;0
460000;1;4;2;28;-1;-1;0;-1;-1;-1;1358;55022;50394;3917;1695;22231;55071;1263;3934;1702;22238;513
140000;1;1;2;29;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
240000;1;2;2;29;0;0;0;0;0;0;90440;92433;94548;96375;98453;100549;3500;3600;3500;3500;3500;3500
40000;1;1;2;27;0;0;0;0;0;0;33077;34055;32644;29645;22930;0;1554;3071;1384;1047;0;0
230000;1;1;2;29;0;0;2;2;0;0;41154;44121;43286;39215;39814;40437;4000;2500;0;3000;3000;5000
20000;1;5;2;28;-1;-1;-1;-1;-1;-2;780;1180;0;410;0;-2000;1180;0;410;1000;2000;2000
320000;1;2;2;29;2;0;0;0;0;0;172655;168256;165530;161152;158468;145399;10000;10000;10000;10000;20000;0
150000;1;2;2;28;-2;-1;-1;-1;-2;-2;88609;4635;2160;-2;-2;-2;4660;2166;0;0;0;901
110000;1;2;1;30;0;0;0;-1;2;2;35283;26000;9000;63853;59308;60576;1500;1500;63853;1500;2062;0
200000;1;2;2;28;0;0;0;0;0;0;162439;92626;73816;79033;79539;80584;4000;3000;6500;3013;5000;3000
20000;1;3;1;30;0;0;-1;-1;-1;-2;16925;12216;1179;1536;-301;-301;1000;1179;1536;0;0;0
470000;1;1;2;30;-2;-2;-2;-2;-2;-2;9884;3285;5103;9258;4305;10001;3301;5127;9304;4326;10051;7661
580000;1;1;2;32;-1;0;0;0;0;0;49193;46367;38111;33497;26800;22202;11686;8348;6593;7197;10097;133081
50000;1;1;2;27;1;-1;2;-1;-1;-1;-45;559;163;267;-129;325;1000;0;500;0;1000;500
20000;1;3;2;23;2;0;0;0;0;-2;18337;19317;19645;19935;0;0;1602;1710;1000;0;0;0
90000;1;1;2;30;0;0;0;0;0;0;40768;41789;42913;44388;45348;48454;2000;2100;2500;2000;4000;0
330000;1;1;2;31;0;0;0;-1;-1;0;165042;163406;137664;3381;40635;40490;9000;7558;5000;42054;3000;2000
180000;1;1;2;32;2;2;0;0;0;0;220901;207382;201883;196524;192243;186537;0;7820;7000;7000;5000;6000
30000;1;1;1;31;1;2;2;2;2;2;14107;14779;14252;16205;15647;17091;1200;0;2200;0;1700;0
400000;1;2;2;29;0;0;0;0;0;0;237425;242225;246475;252429;257510;262931;8600;8000;9000;8200;8500;8500
360000;1;2;1;29;0;0;0;-1;0;0;18454;16419;12932;91329;82929;70047;6028;6032;99578;2507;5376;2000
360000;1;1;2;33;-1;-1;-1;-1;0;-1;5484;4307;12004;21810;13807;2960;4317;12006;21810;0;2960;1810
50000;1;2;2;26;0;0;-1;-1;0;0;46008;3756;195;4226;8956;9361;1007;1000;4226;5000;700;600
350000;1;2;1;33;-1;-1;-1;-1;-1;0;694;10436;10857;12688;6344;5376;10524;10916;12745;6344;22;7186
360000;1;1;2;31;1;-1;-1;-1;-1;-2;0;951;3760;752;0;0;951;3760;752;0;0;0
20000;1;3;1;32;1;3;2;2;0;0;15598;15055;16511;15953;16190;16777;0;2000;0;800;1000;1000
330000;1;2;1;48;-2;-2;-2;-2;-2;-2;6051;8346;8952;2732;2732;2732;8387;8996;2745;2745;2745;2734
360000;1;3;2;34;-1;-1;-1;-1;-1;-1;686;3821;1937;944;1219;2216;3821;1937;944;1219;2216;2000
200000;1;2;1;45;3;2;2;2;2;2;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0
90000;1;1;2;36;-1;0;0;0;0;0;91111;81784;97541;90102;78285;70224;9400;27000;3000;2680;52930;3400
210000;1;1;2;33;-1;-1;-1;-1;-1;-1;396;396;396;396;1911;396;396;396;396;1911;396;396
500000;1;2;1;41;0;0;0;0;0;0;478623;466444;239921;184874;47774;34617;14000;12800;4300;3063;3600;3100
210000;1;1;2;39;-1;-1;-1;0;0;0;22861;6437;61813;59024;63483;58991;6536;72037;5015;12000;5000;5000
70000;2;1;2;38;0;0;0;0;0;0;63455;54722;56062;82305;42308;40507;2057;2322;1631;2942;1783;1723
50000;1;1;1;39;-1;-1;-1;-1;-1;-1;8086;20993;16653;9346;3424;13176;21012;16653;9354;3424;13176;10868
60000;1;2;2;33;0;0;0;0;0;-1;56221;58271;58446;53368;-632;15368;3000;3000;3000;0;16000;1000
180000;1;1;1;38;1;-2;-1;-1;-2;-1;-47;-47;470;0;0;800;0;517;0;0;800;0
80000;1;1;1;42;1;2;2;2;2;2;45619;46567;47522;48373;47442;50501;2000;2000;2000;0;4000;0
300000;1;1;0;37;-1;-1;-1;-1;0;0;298;750;179;1576;497;-3;752;179;1579;1;0;1246
290000;1;1;2;31;0;0;0;0;0;0;124626;115239;113494;100847;80295;82085;3900;4864;5000;2792;3000;2642
120000;1;2;2;36;-1;-1;2;2;-2;-2;66;584;259;-66;-391;-716;843;0;66;325;325;325
310000;1;1;2;33;-1;-1;-1;-1;-1;-1;10878;12910;990;0;1715;11936;12910;990;0;1715;11936;277
160000;1;1;1;41;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
60000;1;1;2;36;1;2;0;0;2;0;104492;53348;52817;57954;56556;55220;5200;3000;8500;0;4000;7000
100000;1;2;1;46;1;2;2;0;0;0;22648;23978;23312;24617;25109;25654;2000;0;2000;1200;1100;1200
280000;1;1;2;36;-2;-2;-2;-2;-2;-2;198;1979;500;55176;5950;289;1979;500;55176;5950;289;6757
80000;1;2;1;43;-1;-1;0;0;0;0;435;4495;5333;7136;7599;7554;4495;1500;2500;1000;500;1000
470000;1;2;1;40;-1;-1;-1;-1;-2;-2;20614;37791;29581;25482;-2764;-11049;37978;29734;25630;297;28;29942
140000;1;2;2;41;0;0;0;0;0;0;144904;143827;141805;26141;7373;81185;10000;10000;5000;6000;76000;3000
50000;1;2;1;35;0;0;0;0;0;0;22188;20501;22161;24784;26750;29632;2000;2000;3000;2700;3500;1000
600000;1;1;1;36;0;0;0;0;0;0;372396;416438;459749;455910;463611;466570;50000;50000;15000;20000;15000;7000
210000;1;1;1;34;-1;-1;-1;2;-1;0;330;330;660;330;660;330;330;660;0;660;0;330
500000;1;1;1;47;1;-1;-1;-1;-1;-1;0;1200;163;1131;150;165;1200;163;1142;150;165;8530
60000;1;2;2;42;0;0;0;0;0;0;99114;97895;94204;95986;13529;16099;3700;3000;4000;1500;3250;1000
380000;1;2;1;47;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
310000;1;2;2;46;2;0;0;0;0;0;102064;104072;105063;107113;109263;120347;5030;4000;3633;3671;12600;0
210000;1;2;1;35;0;0;0;0;0;0;62809;64781;65847;46992;47073;47283;3018;2824;1757;1674;1717;1741
360000;1;1;1;39;-1;-1;2;-1;-1;0;264;1139;264;2193;528;264;1139;0;2193;528;0;264
430000;1;1;1;39;0;0;0;-1;-1;0;41428;32303;20739;12925;17566;14067;17800;15023;12925;17566;11000;10349
160000;1;1;1;39;-2;-2;-2;-2;-2;-2;4138;0;0;0;2920;0;35;0;0;2920;0;12140
80000;1;1;1;46;0;0;0;0;0;0;48967;49850;50767;45721;49006;56275;2000;1771;1715;4000;8697;0
390000;1;2;1;34;-2;-2;-2;-2;-2;-2;-702;-808;-1141;-1247;-1353;-1459;0;0;0;0;0;0
70000;1;2;1;45;0;0;0;0;0;0;67062;68622;28236;30750;35205;37466;3000;1500;3000;5000;3000;5000
30000;1;2;2;40;0;0;0;0;0;0;21617;24133;25239;26314;27074;28723;3200;1800;1800;1500;2250;600
430000;1;1;2;40;-2;-2;-2;-2;-2;-2;2099;8256;4353;471;5779;4468;8297;4391;473;5808;4489;3934
130000;1;2;1;38;0;0;0;0;0;0;123044;122981;102151;90917;92729;93359;4949;4000;3250;3231;3324;3242
30000;1;2;1;40;0;0;0;0;0;0;25328;22520;21554;22280;18330;780;2000;2000;2000;1000;0;0
170000;1;2;2;36;-2;-2;-2;-2;-2;-2;600;1598;0;1340;0;0;1598;0;1340;0;0;3200
330000;1;4;1;33;0;0;0;0;0;0;26586;23818;24164;25042;25665;24059;1700;1522;1400;1000;820;770
120000;1;1;1;44;1;2;2;2;2;2;75294;76465;74675;79629;77748;82497;3000;0;6200;0;6000;0
320000;1;2;1;35;0;0;0;0;0;0;10125;11475;12549;10853;11755;7559;1526;1600;1098;1000;272;300
70000;1;3;1;46;0;0;0;0;2;2;24345;25349;26694;28935;28174;30061;1414;1759;3000;0;2500;0
30000;1;3;1;42;0;0;-1;-1;-1;-1;1946;1473;390;390;390;0;1000;390;390;390;0;780
260000;1;1;1;30;-1;-1;-1;-1;-1;-1;232;91;85;105;80;95;91;85;105;80;95;80
180000;1;1;2;31;-2;-2;-2;-2;-2;-2;3580;0;0;0;7108;1300;0;0;0;7108;1300;0
20000;1;3;2;43;0;0;0;0;0;0;12648;14126;15162;17891;18590;19286;2000;1271;3000;1000;1000;1000
200000;1;1;2;28;0;0;0;0;0;2;42215;44597;51023;56627;60693;59596;3092;7518;7122;5627;0;2741
310000;1;2;1;40;-1;0;0;0;0;0;12295;13440;30944;31594;30454;29246;2000;20000;2000;2000;2000;210759
410000;1;2;1;46;-1;-1;-1;-1;-1;-1;5135;2916;13379;5165;5034;3089;2916;13379;5180;5851;3089;6271
260000;1;1;1;39;0;0;0;0;0;0;5992;7000;8024;9185;9384;9426;1116;1140;1301;500;341;343
70000;1;3;2;34;0;0;0;0;0;0;53972;23149;23968;25559;26134;26715;1700;1500;2000;1000;1000;2000
280000;1;1;2;30;0;0;0;0;0;0;100740;104055;106380;112596;114235;117232;5000;4000;8000;5000;5000;18000
50000;1;2;2;35;0;0;0;0;0;0;50471;48538;49484;46077;23536;24045;3000;1755;1500;842;888;1914
350000;1;2;1;38;1;2;0;0;2;0;70845;69318;71301;75129;71313;68046;0;3500;5500;0;2500;2000
300000;1;2;1;39;0;0;0;0;0;0;127237;114506;115420;118149;110223;110449;4100;4600;7384;3500;3900;4500
120000;1;1;1;43;-1;-1;-1;-1;-2;-1;165;0;788;0;0;495;0;788;0;0;495;0
160000;1;6;1;44;0;0;0;0;0;0;151394;153702;156778;148292;115841;116972;5500;7054;6511;4500;4500;4500
50000;1;3;1;49;0;0;0;0;0;0;48584;49070;50076;48995;19780;15102;2000;5000;2305;3000;559;3000
20000;1;3;1;50;1;5;4;5;4;3;18378;17797;19225;18644;18063;17491;0;2000;0;0;0;0
140000;1;1;2;50;-1;2;-1;-1;-1;-1;780;780;390;0;780;390;0;390;0;780;390;0
200000;1;2;1;54;-1;-1;-1;-1;-1;-1;10755;9981;7843;6335;4616;7956;10120;7852;6336;4622;7956;5499
270000;1;1;1;54;-1;-1;-1;-1;-1;-1;931;31838;11013;1188;14989;2609;31838;11013;1196;14989;2609;1269
330000;1;1;1;54;-2;-2;-2;-2;-2;-2;0;41219;374;0;15900;8601;41219;374;0;15900;8601;38000
30000;1;2;1;50;0;0;0;0;0;0;28796;25881;28654;29049;27256;27864;1609;5000;3000;3000;3198;2000
170000;1;3;1;61;0;0;0;0;0;0;167535;166521;168824;164597;94094;92177;6000;7000;5000;4000;3500;3600
50000;1;1;1;50;-1;2;-1;-1;-1;-1;780;390;390;390;390;780;0;390;390;390;780;0
50000;1;3;1;50;-1;-1;-1;-1;-1;-1;7056;2840;1413;2890;4715;1262;2840;1413;2890;4715;1262;5483
300000;1;3;1;56;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
30000;2;2;1;24;1;2;2;2;2;2;29654;28570;31085;29945;30373;29476;0;3300;0;2158;0;1100
50000;2;2;1;22;1;1;2;2;2;2;44531;50863;49555;34644;28867;28983;7178;0;1656;944;967;1112
30000;2;2;1;25;4;3;2;2;3;2;37695;35146;34637;34127;31641;31344;0;2000;2000;0;2000;0
30000;2;2;2;24;1;-1;-1;-2;-2;-1;-5;565;-25;-25;4897;6685;570;25;0;4922;6788;0
30000;2;2;2;23;0;0;0;0;0;0;20059;21061;22092;23104;23420;24045;1641;1672;1684;1000;1000;1000
50000;2;1;2;23;0;0;0;0;0;0;49711;50820;41981;2888;2640;2140;2019;2564;1000;0;500;6859
90000;2;2;2;23;0;0;0;0;0;0;11333;11944;7832;7204;6724;7965;4234;6000;3000;3010;5000;3000
10000;2;1;2;24;1;2;0;0;2;2;6779;6524;7559;9564;9264;9862;0;1300;2300;0;900;500
70000;2;2;2;23;-1;-1;-1;-1;0;0;312;1823;326;6598;6405;7248;1837;326;6598;227;1270;1296
200000;2;2;2;24;0;0;0;0;0;0;52143;53186;55929;194441;146190;141550;1910;3600;141000;5100;5200;5100
20000;2;3;2;22;0;0;0;0;0;0;16063;14928;14012;11965;11867;12850;1565;2006;2011;7000;2000;4000
80000;2;3;1;25;-2;-2;-1;-1;-2;-2;3377;3377;3476;3377;3377;5062;3377;3476;3377;3377;5062;3387
60000;2;2;2;23;1;2;0;0;0;0;59866;58114;25127;21111;15892;16762;0;3761;1600;881;900;852
290000;2;2;2;25;0;0;0;0;0;0;57445;57025;46484;36232;32149;24004;2000;1800;1400;1000;1000;1000
50000;2;2;2;26;0;0;0;0;0;0;50952;50836;50055;50641;40672;39960;2700;2000;2700;1700;1600;1800
120000;2;2;1;25;0;0;0;0;0;0;52109;43007;33481;28563;24065;2802;1565;3194;1200;6206;0;310
30000;2;2;2;23;0;0;0;0;0;0;28767;27567;28638;28818;29439;17685;1749;1820;1000;621;354;0
50000;2;2;1;24;0;0;0;0;0;0;48700;47544;47612;48713;49295;49916;2401;2440;2396;1368;1401;1807
20000;2;2;1;21;0;0;0;2;0;0;14326;15334;18206;17482;34862;14860;1252;3124;0;349;297;0
230000;2;1;2;25;0;0;0;0;0;0;35101;35695;11657;13258;12459;6886;5000;5000;3000;669;5000;19000
380000;2;1;2;27;-2;-2;-2;-2;-2;-2;0;292;7352;3401;1042;4000;292;7352;3401;1042;4000;5000
120000;2;2;2;26;-1;-1;-1;-1;-1;-1;1682;1929;1682;1682;1682;1682;1929;1682;1682;1682;1682;1674
80000;2;2;2;27;0;0;0;0;0;0;20540;8985;8941;8564;6281;6965;1985;2287;2287;281;965;18000
250000;2;2;1;25;0;0;0;0;0;0;13358;19102;23681;20869;25490;31258;6000;5000;4000;5000;6000;5000
90000;2;1;2;24;0;0;0;-2;-2;-2;77860;76387;0;0;0;0;3292;0;0;0;0;0
240000;2;1;2;28;0;0;0;0;0;0;203850;203979;204712;205344;152992;140128;7500;8000;8400;6000;5200;5000
140000;2;1;2;27;0;0;0;0;0;0;128656;126785;129752;132554;268084;137061;6000;6500;6500;5000;5000;5568
90000;2;2;2;23;0;0;0;0;0;0;11989;18746;19670;14039;14218;9427;7000;1326;1095;377;288;342
100000;2;1;2;29;0;0;0;0;0;0;94378;95809;93076;91241;62242;9565;6000;5000;4000;4000;1000;1000
50000;2;3;1;24;1;-2;-1;0;0;0;-1037;-1037;49024;49806;30212;30419;0;52806;1872;1200;1100;1250
50000;2;2;2;25;0;0;0;0;0;-2;42684;40407;31811;13898;0;0;2000;1814;1000;0;0;0
320000;2;2;1;27;-2;-2;-2;-2;-2;-2;1175;0;0;0;5210;0;0;0;0;5210;0;0
80000;2;1;2;28;0;0;0;0;0;0;39663;40664;42742;43730;44721;45764;1664;2742;2000;1720;1764;1762
220000;2;2;2;28;-1;-1;-2;-2;-2;-2;3700;0;0;0;0;0;0;0;0;0;0;0
50000;2;2;1;34;0;0;0;0;-2;-2;2791;4563;5000;0;0;0;2000;1200;0;0;0;0
50000;2;1;2;33;2;2;2;2;2;2;31652;34207;35666;34798;36208;37466;3400;2301;0;2300;2000;2000
150000;2;3;2;39;0;0;0;0;0;-1;60115;48412;37033;25032;12500;12500;1662;1783;1282;250;12500;12500
410000;2;2;1;42;0;0;0;0;0;0;407873;412650;415917;389659;342329;344974;18026;18026;14095;12037;15026;13026
130000;2;3;1;43;2;3;2;2;2;2;19690;19085;18491;20579;19950;21625;0;0;2400;0;2000;0
210000;1;3;2;46;0;0;0;0;0;0;46743;50936;53107;53717;53255;55160;5000;4000;2350;2000;3000;3000
230000;2;1;1;34;2;2;2;2;2;2;186163;190784;195724;198707;201634;205949;9000;9300;7500;7500;7500;7500
80000;2;2;1;37;0;0;0;0;0;0;69767;73197;44195;45458;48679;49895;5000;3000;2000;4000;2000;2000
300000;2;2;1;33;0;0;0;0;0;0;16260;11613;12893;10841;11900;0;1500;1513;1000;1059;0;0
70000;2;1;2;29;0;0;0;0;0;0;66330;68278;69181;69494;63275;57430;3049;2621;3032;2074;2000;1800
220000;2;1;1;43;0;0;0;0;0;0;64792;65463;66834;68221;69576;71035;2344;2427;2500;2490;2580;2593
320000;2;2;1;30;0;0;0;0;0;0;91029;84644;87765;83094;66463;63977;5005;15055;16752;10012;10071;10039
400000;2;1;2;35;-2;-2;-2;-2;-2;-2;4238;4329;6888;3519;77;927;5000;7013;3600;1500;1000;1000
30000;2;3;1;43;2;0;0;0;0;0;30346;29885;20453;16076;15844;15785;1702;1531;1544;702;724;557
20000;2;2;2;32;0;0;0;2;0;0;11389;12389;15175;14634;30772;17135;1500;3000;0;1000;2000;1000
150000;2;3;1;41;1;-1;0;0;-2;-2;-1203;49909;46824;-2176;143824;151500;51772;2300;2176;146000;9500;0
280000;2;2;2;47;-2;-2;-1;0;0;0;12477;13915;67119;53044;66668;61466;13987;69805;1711;26743;10057;54318
500000;2;1;2;26;-1;-1;-1;-1;-1;0;1419;1293;1111;1175;3162;1638;1293;1111;1175;3162;33;2000
20000;2;1;2;29;1;-1;-1;-1;-1;-1;0;2494;3967;1364;600;0;2494;3967;1370;600;0;0
220000;2;2;2;38;-1;-1;-1;-1;-1;-1;22145;5529;4688;1621;8522;4149;5575;4716;1632;8559;4164;10626
120000;2;2;1;30;0;0;0;0;0;0;101596;102860;104694;103058;71095;47379;3706;5502;4204;3017;2005;1702
270000;2;2;1;28;0;0;0;0;0;0;322249;298700;308133;263516;94062;92618;10000;13000;12000;5000;4000;5000
330000;2;1;1;31;0;0;0;0;0;0;132514;137347;391478;142842;143257;144783;10000;65042;12000;5000;6000;6000
60000;2;2;2;31;0;0;0;0;0;0;57092;58173;59626;55775;28187;28978;3000;3400;2300;1200;1200;1500
150000;2;1;1;35;-1;-1;-1;-2;-1;-1;3003;2688;3125;9643;4383;2225;2698;3137;9643;4395;2229;3041
200000;2;1;1;38;-2;-2;-2;-2;-2;-2;15099;6370;5991;7298;9225;4072;6370;5991;7298;2105;10249;0
200000;2;1;2;45;-1;-1;-1;-2;-2;-2;2377;221;0;0;0;0;221;0;0;0;0;0
60000;2;3;1;45;0;0;0;0;0;0;62396;36034;30534;28442;24544;24998;1500;1500;1404;1100;1000;1000
210000;2;1;2;32;1;-1;2;2;-1;-1;0;92;4;0;45;23;92;0;0;45;23;0
230000;2;2;1;45;-1;-1;-1;-1;-1;-1;416;416;416;416;416;416;416;416;416;416;416;572
100000;2;3;1;43;2;2;0;0;0;0;100304;97814;100337;100585;52041;70731;0;5000;2623;2500;32000;2567
200000;2;2;2;37;-1;-1;-1;-1;0;-1;4037;3913;6336;5361;4950;2413;3913;6336;5361;3000;2502;3603
300000;2;2;2;35;0;0;0;0;0;0;86574;86821;88072;76722;69922;23926;3219;3417;1926;1545;797;9190
50000;2;2;1;45;0;0;0;0;0;0;48153;49073;12630;9215;9215;8011;2000;2022;2000;0;1000;1904
250000;2;1;1;38;-1;-1;0;-1;-1;0;6352;6790;10418;7720;37543;31337;6790;5418;7720;37604;0;0
170000;2;1;1;35;2;2;2;2;2;2;131909;133178;131711;139143;140987;144187;4800;2000;11000;5500;5500;5400
130000;2;1;2;26;0;0;0;-1;0;0;13700;18670;21362;1469;7370;12554;10008;6196;1470;6501;5784;6030
360000;2;3;1;30;1;-1;-1;-1;-1;0;-16;1621;458;0;282;282;1637;458;0;282;0;0
200000;2;2;1;33;1;-1;0;0;0;0;-7082;12270;29787;32040;7773;12681;21179;20000;3000;1000;5000;500
340000;2;1;2;31;0;0;0;0;0;0;112119;119230;259489;328507;283758;273018;25000;150000;90168;25001;10000;11000
240000;2;2;1;36;0;0;0;0;0;0;232031;226221;222929;215858;210887;205828;8193;9000;6600;6400;6382;5994
60000;2;2;2;41;0;0;0;0;0;0;16194;17120;14232;14676;1976;2976;1518;1556;1000;300;1000;0
450000;2;1;2;32;0;-1;-1;-1;0;0;46437;7875;0;1000;17446;11062;7875;0;1000;16446;0;0
280000;2;1;1;36;-1;0;-1;-1;-1;-1;17951;18915;7926;17965;24432;10805;6094;7966;18059;24554;18860;17313
80000;2;2;1;41;-1;-1;-1;-1;-1;-1;264;264;264;264;264;414;264;264;264;264;414;264
200000;2;1;2;38;-2;-2;-1;0;0;0;0;0;69084;71857;72755;34125;0;69084;3450;2348;1486;30000
230000;2;2;1;40;0;0;0;0;0;0;44948;45198;46244;47595;38367;35098;1728;3000;3040;3012;3000;3000
270000;2;3;1;35;0;0;0;-2;-1;0;60227;61650;0;248;163248;163412;3000;0;248;163000;5925;4782
50000;2;2;1;36;0;0;0;0;0;0;30803;30578;30362;30764;30065;30179;1477;1546;1453;1039;1066;1421
360000;2;2;1;38;-2;-1;-1;-1;-1;-1;0;212;3748;-2;666;919;212;3759;0;668;921;0
470000;2;1;1;37;-2;-2;-2;-2;-2;-1;0;0;0;0;0;924;0;0;0;0;924;32673
200000;2;1;1;39;-1;-1;-1;-1;0;0;11399;395;5094;9204;9403;4602;400;9500;9250;5000;0;5000
490000;2;2;1;30;0;0;0;0;0;0;195330;200768;206026;203938;198453;200496;8683;10021;8017;16270;6599;6024
340000;2;1;2;35;-2;-2;-2;-2;-2;-2;732;1604;-1294;12797;890;2313;1618;27;20072;903;2313;156590
210000;2;2;2;36;1;-2;-2;-2;-1;0;0;0;212;3066;13206;10583;0;212;3066;13206;212;0
310000;2;2;1;46;-2;-2;-2;-2;-2;-2;53474;11913;6629;34342;1900;5807;11919;6629;17171;3800;5807;1380
260000;2;2;1;37;0;0;0;0;0;0;182249;181433;180660;179052;177072;175285;6107;6501;6005;5805;5909;6106
380000;2;1;1;36;-2;-1;-1;-1;-1;2;3744;20334;8499;53235;101439;34579;20498;8549;53471;101785;117;32347
10000;2;2;1;40;0;0;-1;0;0;0;9135;0;1912;3071;4012;9882;0;1912;1200;1000;1000;1000
30000;2;2;1;29;2;2;2;0;0;0;26844;26414;27189;28235;28669;29355;300;1500;1800;1200;1300;1200
50000;2;3;2;44;0;0;0;0;0;0;43828;40684;37338;31278;31811;28656;1947;1829;1644;4405;1104;2504
270000;2;1;2;28;1;2;0;0;0;0;118198;86065;77359;63243;51636;31407;0;10004;10000;10000;10000;5000
110000;2;1;2;28;0;0;2;2;-2;-2;101138;69449;34983;-18;-18;-18;3400;0;0;0;0;0
360000;2;2;1;38;0;0;0;0;0;0;41922;42916;43956;44972;45866;49327;1692;1732;1748;1642;4200;1709
150000;2;3;2;28;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
150000;2;1;2;28;0;0;0;0;0;0;12799;13726;14648;12115;12613;15225;1600;1500;1600;1000;3000;2200
90000;2;3;1;47;0;0;0;0;0;0;84195;86795;88884;82163;22601;22029;4001;4400;3566;7694;1000;1000
160000;2;3;1;45;-2;-2;-2;-2;-2;-2;2869;2357;5608;1851;2801;3268;2361;5608;1851;2801;3268;2096
200000;2;1;2;27;-1;-1;-2;-2;-1;-1;134;0;0;0;101;0;0;0;0;101;0;0
70000;2;2;1;48;0;0;0;0;0;0;20744;22093;23432;24217;19108;19649;2000;2000;1500;1000;1000;1000
360000;2;1;2;37;-2;-2;-2;-2;-2;-2;268;257074;66458;0;0;0;260416;72200;0;0;0;0
100000;2;2;2;38;0;0;0;0;0;0;96707;89842;82669;70018;57847;43618;4070;4025;2511;1523;1292;1236
100000;2;2;1;29;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
120000;2;2;2;30;0;0;0;0;0;0;121280;123176;121907;123949;112430;114322;6026;6000;6300;4000;4300;4322
440000;2;2;2;28;0;0;0;0;0;0;412962;409812;393255;370202;258387;255740;15000;20000;15305;10070;15037;10052
200000;2;1;2;34;-1;-1;-1;-1;0;0;8177;1989;382;10383;7030;0;2453;382;10383;0;3036;0
50000;2;3;1;44;0;0;0;0;0;0;45858;46315;47435;48290;49257;49345;2000;1865;1720;1687;1732;2007
230000;2;2;1;43;0;0;0;0;0;0;41435;42106;43532;44504;44267;45564;1674;3000;2011;1574;2000;2000
140000;2;2;2;29;0;0;0;2;0;0;62023;61729;67891;65861;64848;64936;3000;8600;6;2500;2500;2500
50000;2;1;2;33;2;2;0;0;-1;0;60679;54947;54425;48313;19399;19804;0;4500;1200;71941;619;563
150000;2;3;1;43;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
290000;2;1;1;33;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
260000;2;3;1;34;2;2;0;0;2;2;118706;115308;123069;129060;131682;135656;0;9670;9561;6250;6250;6250
450000;2;1;2;36;-1;-1;-1;-2;-2;-2;1866;4575;0;0;0;0;4579;0;0;0;0;0
380000;2;1;2;40;0;-1;-1;-1;-1;0;4366;2566;4174;-192;15011;12990;2566;4174;192;16350;2000;55500
170000;2;2;2;34;0;0;0;0;-1;0;85235;81462;59800;20650;127601;121774;5000;3400;3000;127601;4600;5100
350000;2;2;2;34;1;-1;2;-1;0;-1;-20;630;630;15722;2003;7264;650;0;15788;10;7299;13980
